,sg,acc,prec,rec,f1
0,0.0,0.680095303196917,0.569973328864871,0.5471148046377589,0.5583101943673147
1,1.0,0.681167711831664,0.5539746218850657,0.7042691508612023,0.6201457062682023
,sg,acc,prec,rec,f1
0,0.0,0.6600958291796636,0.5496693736957232,0.4393989133274824,0.4883871592288389
1,1.0,0.6601106710763591,0.5278297968206587,0.753441911257311,0.6207724535363182
